C:\Anaconda\envs\tensorflow\python.exe G:/Projekte/GitHub/TensorFlow/TensorFlow/traicy/cnn/DEBUG.py
Tue Apr 24 18:22:03 2018    restats

         3429110 function calls (3287607 primitive calls) in 5.206 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\feature_column\feature_column.py:2167(_EmbeddingColumn)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\feature_column\feature_column.py:2373(_HashedCategoricalColumn)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\feature_column\feature_column.py:2422(_VocabularyFileCategoricalColumn)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\feature_column\feature_column.py:2589(_WeightedCategoricalColumn)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\feature_column\feature_column.py:2638(_CrossedColumn)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\_version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\distutils\version.py:267(LooseVersion)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\tz\tz.py:158(tzlocal)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\tz\win.py:116(tzwinbase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\config.py:170(get_default_val)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\config.py:603(_warn_if_deprecated)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\dtypes\common.py:1596(is_extension_type)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\categorical.py:2161(CategoricalAccessor)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\accessor.py:11(DirNamesMixin)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\util\_decorators.py:284(docstring_wrapper)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\tseries\offsets.py:602(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\tseries\offsets.py:1743(LastWeekOfMonth)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\internals.py:1939(TimeDeltaBlock)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\internals.py:2463(DatetimeBlock)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\formats\format.py:1068(HTMLFormatter)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\series.py:336(name)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\plotting\_core.py:1156(BarPlot)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\plotting\_core.py:1302(HistPlot)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:1314(get_backend)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cbook\__init__.py:504(__init__)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:114(validate_path_exists)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:182(ParseBaseException)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:1275(addCondition)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\colors.py:395(Colormap)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\dates.py:834(DateLocator)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\dates.py:1009(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\ticker.py:1304(PercentFormatter)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\transforms.py:1757(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\util\_depr_module.py:10(_DeprecatedModule)
       12    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\tools\plotting.py:11(outer)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\distributions\bijector_impl.py:42(_Mapping)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\linalg\linear_operator_identity.py:100(LinearOperatorIdentity)
        5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\framework\device_attributes_pb2.py:5(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\platform\googletest.py:141(StubOutForTesting)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\util\lazy_loader.py:34(__init__)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\util\dtype.py:126(<genexpr>)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:255(keywords)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:664(excepts)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\manage_plugins.py:54(_clear_plugins)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\manage_plugins.py:75(<genexpr>)
       24    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\configparser.py:368(before_read)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\configparser.py:375(BasicInterpolation)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\configparser.py:1286(ConverterMapping)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\collection.py:352(imread_collection_wrapper)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\external\tifffile\tifffile.py:3123(TiffPageSeries)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\xml\etree\ElementTree.py:542(ElementTree)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\collections.py:1533(EllipseCollection)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\collections.py:1678(TriMesh)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\patches.py:3161(_Base)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\mathtext.py:946(StixFonts)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\mathtext.py:1436(Char)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\mathtext.py:1940(Kern)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\blocking_input.py:35(BlockingInput)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\gridspec.py:32(GridSpecBase)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backend_bases.py:104(register_backend)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backend_bases.py:139(_Backend)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\widgets.py:1890(ToolHandles)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\category.py:90(UnitData)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\table.py:153(CustomCell)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\tri\triinterpolate.py:241(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\projections\__init__.py:17(register)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\projections\polar.py:24(PolarTransform)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\mpl_toolkits\axes_grid1\axes_divider.py:885(LocatableAxesBase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\PngImagePlugin.py:348(chunk_IDAT)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tensorflow_internal.EventsWriter_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tensorflow_internal.TF_Input_swigregister}
        2    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tensorflow_internal.BufferedInputStream_Tell}
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tensorflow_internal.BufferedInputStream_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tensorflow_internal.FileStatistics_swigregister}
        4    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\_import_tools.py:9(PackageLoader)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\datetime.py:688(__new__)
        6    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\_internal.py:736(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\pathlib.py:48(__init__)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ctypes\__init__.py:477(CFunctionType)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\numbers.py:267(Rational)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\arrayprint.py:406(_recursive_guard)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\getlimits.py:96(_str_xmin)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\traceback.py:223(FrameSummary)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\traceback.py:426(TracebackException)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\tokenize.py:344(_get_normal_name)
       10    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\unittest\case.py:1316(_deprecate)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\logging\__init__.py:958(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\logging\__init__.py:1296(info)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\threading.py:357(notify_all)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\threading.py:203(Condition)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\unittest\suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\unittest\loader.py:76(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\argparse.py:1220(_ActionsContainer)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\utils.py:997(SafeEval)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\index_tricks.py:486(ndenumerate)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ast.py:30(parse)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\npyio.py:106(NpzFile)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\_datasource.py:263(DataSource)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\core.py:6429(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\extras.py:1453(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py:284(StatSummarizer)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py:428(EventsWriter)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py:1545(<lambda>)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\framework\graph_pb2.py:5(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\__init__.py:382(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\__init__.py:608(IResourceProvider)
        2    0.000    0.000    0.061    0.030 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\__init__.py:3130(_call_aside)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\email\feedparser.py:136(FeedParser)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\email\header.py:413(_ValueFormatter)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\email\charset.py:167(Charset)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\inspect.py:1885(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\opcode.py:51(jabs_op)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\extern\__init__.py:4(VendorImporter)
        5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\six.py:181(_get_module)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3172(WordStart)
        6    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4255(postParse)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4742(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\containers.py:298(__setitem__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\containers.py:434(ScalarMap)
       13    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\decoder.py:190(_SimpleDecoder)
        6    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\decoder.py:353(EnumDecoder)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\message_listener.py:35(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\well_known_types.py:241(Duration)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\any_pb2.py:5(<lambda>)
        5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\protobuf\saver_pb2.py:5(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:3714(name_scope)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:4103(_ControlDependenciesController)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\absl\flags\_flagvalues.py:1224(_check_method_name_conflicts)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\xml\dom\minidom.py:991(CharacterData)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\xml\dom\minicompat.py:74(EmptyNodeList)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\xml\dom\NodeFilter.py:4(NodeFilter)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\math_ops.py:286(DivideDelegateWithName)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\tseries\offsets.py:1992(QuarterBegin)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\tseries\offsets.py:2023(YearOffset)
        6    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\range.py:566(_make_evaluate_binop)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\generic.py:3600(__getattr__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\init_ops.py:47(Initializer)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\init_ops.py:102(__init__)
        7    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\imp.py:109(<listcomp>)
       11    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\client\session.py:448(fetches)
       11    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\client\session.py:456(targets)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\client\session.py:525(_DeviceAttributes)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\spectral_ops.py:123(_rfft_wrapper)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\lookup_ops.py:139(InitializableLookupTableBase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:1642(FlatMapDataset)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:1776(FilterDataset)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\json\encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\rnn_cell_impl.py:835(DropoutWrapper)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\utils\data_utils.py:601(GeneratorEnqueuer)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\multiprocessing\reduction.py:244(AbstractReducer)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\queue.py:21(Queue)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\multiprocessing\util.py:147(Finalize)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\tarfile.py:311(_LowLevelFile)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\urllib\request.py:434(OpenerDirector)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\urllib\request.py:1051(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ssl.py:355(_ASN1Object)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\yaml\__init__.py:284(YAMLObject)
        5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\yaml\constructor.py:151(add_multi_constructor)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\layers\recurrent.py:2143(Recurrent)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\layers\core.py:409(Permute)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\gzip.py:377(_GzipReader)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\estimator\export\export_output.py:53(ClassificationOutput)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\client\timeline.py:346(Timeline)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\training\session_run_hook.py:216(SessionRunContext)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\protobuf\saved_model_pb2.py:5(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\training\sync_replicas_optimizer.py:41(SyncReplicasOptimizer)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\preprocessing\image.py:415(ImageDataGenerator)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\Image.py:1200(getdata)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\_version.py:148(__gt__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\integrate\_ode.py:508(complex_ode)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\integrate\_ode.py:1025(dopri5)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\nonlin.py:1229(LinearMixing)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\integrate\_ivp\base.py:26(OdeSolver)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\estimator\canned\metric_keys.py:24(MetricKeys)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\feature_column\feature_column.py:2475(_VocabularyListCategoricalColumn)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\feature_column\feature_column.py:2854(_IndicatorColumn)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pytz\tzinfo.py:76(StaticTzInfo)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\compat\__init__.py:254(u)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\parser.py:485(parser)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\config.py:178(__init__)
        5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\config.py:744(is_type_factory)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\algorithms.py:906(SelectN)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\dtypes\common.py:85(is_object_dtype)
        6    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\base.py:3826(_make_compare)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\tseries\frequencies.py:31(FreqGroup)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\tseries\offsets.py:942(CustomBusinessDay)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\tseries\offsets.py:1070(MonthEnd)
       13    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\tseries\offsets.py:1913(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexing.py:1630(_iLocIndexer)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\internals.py:1657(ScalarBlock)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\formats\format.py:2368(EngFormatter)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:583(_get_configdir)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:863(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cbook\__init__.py:1154(Stack)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cbook\__init__.py:1432(Grouper)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:553(validate_corner_mask)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:629(validate_sketch)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:434(__len__)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:2004(__call__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:2354(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\colors.py:275(ColorConverter)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\ticker.py:1413(Locator)
