C:\Anaconda\envs\tensorflow\python.exe G:/Projekte/GitHub/TensorFlow/TensorFlow/traicy/filters/DEBUG.py
Tue Apr 24 19:51:56 2018    FilterResult

         1783975 function calls (1771252 primitive calls) in 4.838 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\_version.py:151(__ge__)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\_util.py:156(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\integrate\_ode.py:752(vode)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\sparse\csc.py:19(csc_matrix)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\exifread\tags\makernote\casio.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\interpolate\fitpack2.py:70(UnivariateSpline)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\distutils\sysconfig.py:41(_is_python_source_dir)
        1    0.000    0.000    0.003    0.003 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:888(rc_params)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cbook\__init__.py:1154(Stack)
        9    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:290(__init__)
        9    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:646(__init__)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:4761(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\_version.py:7(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\transforms.py:1626(TransformWrapper)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\transforms.py:1750(AffineBase)
        9    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\manage_plugins.py:265(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\external\tifffile\tifffile.py:3220(TiffSequence)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\sift.py:7(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\collections.py:1005(RegularPolyCollection)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\collections.py:1260(EventCollection)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\bezier.py:152(BezierSegment)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\textpath.py:417(TextPath)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\mathtext.py:542(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\parser.py:232(parserinfo)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\tz\tz.py:32(tzutc)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\tz\tz.py:334(tzfile)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\offsetbox.py:571(DrawingArea)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\table.py:153(CustomCell)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\axis.py:1720(XAxis)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backends\backend_qt5.py:447(MainWindow)
        8    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.promote_types}
       12    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
       24    0.000    0.000    0.000    0.000 {method 'keys' of 'collections.OrderedDict' objects}
        4    0.000    0.000    0.000    0.000 {built-in method math.log}
        2    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.004    0.004 <frozen importlib._bootstrap_external>:845(_cache_bytecode)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\os.py:704(setdefault)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\copyreg.py:12(pickle)
        9    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\__future__.py:79(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\pathlib.py:126(<setcomp>)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\pathlib.py:390(_wrap_binary_strfunc)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\numerictypes.py:771(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\fromnumeric.py:1190(squeeze)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\arrayprint.py:1465(set_string_function)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\getlimits.py:62(MachArLike)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\difflib.py:1703(HtmlDiff)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\threading.py:893(_set_tstate_lock)
       29    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\signal.py:17(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\_compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\tempfile.py:459(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\tempfile.py:777(TemporaryDirectory)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\index_tricks.py:241(__init__)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ast.py:30(parse)
       12    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\mixins.py:40(_inplace_binary_method)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\polynomial.py:1067(_coeffs)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\_datasource.py:222(open)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\fft\info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\core.py:6058(mvoid)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\core.py:6254(MaskedConstant)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\core.py:6429(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\multiprocessing\context.py:225(DefaultContext)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\multiprocessing\reduction.py:33(ForkingPickler)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\urllib\request.py:941(AbstractBasicAuthHandler)
        9    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:818(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\__config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\decorator.py:84(FunctionMaker)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\_trustregion.py:14(BaseQuadraticSubproblem)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\mpl_toolkits\axes_grid1\mpl_axes.py:25(Axes)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\nonlin.py:690(LowRankMatrix)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\_hungarian.py:10(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\_util.py:1(<module>)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:583(_get_configdir)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cbook\__init__.py:1432(Grouper)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\glob.py:145(has_magic)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:335(validate_color_or_inherit)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:483(update_savefig_format)
        5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:500(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\colors.py:1514(LightSource)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\transforms.py:1809(Affine2DBase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\transforms.py:1897(Affine2D)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_continuous_distns.py:2118(genextreme_gen)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_continuous_distns.py:2963(invgamma_gen)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_continuous_distns.py:3576(lognorm_gen)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_multivariate.py:1567(wishart_gen)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pywt\data\_readers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\transform\finite_radon_transform.py:4(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\filters\rank\generic.py:132(_default_selem)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\configparser.py:375(BasicInterpolation)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\collections.py:1748(QuadMesh)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\font_manager.py:1003(__init__)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\font_manager.py:1007(make_rcparams_key)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\text.py:1721(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\patches.py:570(Shadow)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\widgets.py:1446(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backend_tools.py:25(Cursors)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\tz\tz.py:88(tzoffset)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\legend_handler.py:345(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\legend_handler.py:558(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\streamplot.py:307(Grid)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\tri\triinterpolate.py:297(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\axis.py:2067(YAxis)
        5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\scale.py:536(get_scale_names)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\projections\geo.py:254(AitoffTransform)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\projections\polar.py:722(_WedgeBbox)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backends\backend_qt5.py:848(_BackendQT5)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\mpl_toolkits\axes_grid1\axes_size.py:289(GetExtentHelper)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:960(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\re.py:314(_compile_repl)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_parse.py:963(expand_template)
        7    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\imp.py:108(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\info.py:156(<module>)
       16    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\urllib\parse.py:98(_noop)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\urllib\parse.py:346(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\numeric.py:2868(_setdef)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\pickle.py:220(_Unframer)
        5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\logging\__init__.py:190(_checkLevel)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\unittest\suite.py:270(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\linalg\info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\npyio.py:877(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\_datasource.py:312(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\random\info.py:86(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\inspect.py:2553(BoundArguments)
        7    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\opcode.py:47(jrel_op)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\urllib\request.py:612(BaseHandler)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\http\client.py:1355(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\email\feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ssl.py:376(Purpose)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ipaddress.py:1362(IPv4Interface)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\urllib\error.py:35(HTTPError)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:664(excepts)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\distutils\version.py:267(LooseVersion)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\six.py:475(Module_six_moves_urllib)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\linalg\misc.py:169(_datacopied)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\sparse\linalg\eigen\lobpcg\__init__.py:14(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\mpl_toolkits\axes_grid1\axes_divider.py:885(LocatableAxesBase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\mpl_toolkits\axes_grid1\mpl_axes.py:75(SimpleAxisArtist)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\exifread\classes.py:48(ExifHeader)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\cbook\__init__.py:838(mkdirs)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:553(validate_corner_mask)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:629(validate_sketch)
       16    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:294(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:1275(addCondition)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:2023(suppress)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3940(Optional)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\colors.py:275(ColorConverter)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\_version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\transforms.py:55(TransformNode)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\transforms.py:1757(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_continuous_distns.py:1988(genpareto_gen)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_continuous_distns.py:3783(kappa4_gen)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_continuous_distns.py:4859(rayleigh_gen)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_multivariate.py:178(multi_rv_generic)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_multivariate.py:914(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_multivariate.py:2397(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\stats\_multivariate.py:2824(multinomial_gen)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\color\adapt_rgb.py:34(decorator)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\feature\register_translation.py:5(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\configparser.py:1286(ConverterMapping)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\external\tifffile\tifffile.py:2981(TiffTag)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\external\tifffile\tifffile.py:3123(TiffPageSeries)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\collections.py:1084(LineCollection)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\csv.py:81(DictReader)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\ticker.py:1304(PercentFormatter)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\patches.py:897(Polygon)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\patches.py:4396(ConnectionPatch)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\mathtext.py:271(MathtextBackendPdf)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\mathtext.py:384(Fonts)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\style\core.py:168(iter_user_libraries)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\style\core.py:232(reload_library)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\dates.py:549(DateFormatter)
       14    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\_common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\tz\win.py:116(tzwinbase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\quiver.py:892(Barbs)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\tri\triinterpolate.py:1238(_Sparse_Matrix_coo)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\axes\_base.py:142(_process_plot_var_args)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\projections\polar.py:247(ThetaTick)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backends\qt_editor\formlayout.py:215(FormWidget)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\GifImagePlugin.py:46(GifImageFile)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\TiffImagePlugin.py:825(ImageFileDirectory_v1)
       14    0.000    0.000    0.000    0.000 {method 'span' of '_sre.SRE_Match' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:976(_get_parent_path)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\_collections_abc.py:252(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\datetime.py:530(__neg__)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\datetime.py:688(__new__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\_import_tools.py:9(PackageLoader)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\getlimits.py:455(iinfo)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\logging\__init__.py:426(Formatter)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\logging\__init__.py:750(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\threading.py:334(notify)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\threading.py:487(Event)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\testing\nose_tools\utils.py:1956(suppress_warnings)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\_compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\utils.py:997(SafeEval)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\npyio.py:937(flatten_dtype_internal)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\arrayterator.py:20(Arrayterator)
        7    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\core.py:843(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\multiprocessing\reduction.py:244(AbstractReducer)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\inspect.py:1998(RewriteSymbolics)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\queue.py:21(Queue)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\calendar.py:72(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ipaddress.py:2144(IPv6Network)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\_version.py:148(__gt__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\_version.py:17(NumpyVersion)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\interpolate\interpolate.py:674(_PPolyBase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\integrate\_ode.py:508(complex_ode)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\integrate\_ode.py:690(IntegratorBase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\sparse\linalg\eigen\arpack\arpack.py:968(IterOpInv)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\mpl_toolkits\axes_grid1\axes_grid.py:129(Grid)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\mpl_toolkits\axes_grid1\parasite_axes.py:245(HostAxesBase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\BmpImagePlugin.py:56(BmpImageFile)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\nonlin.py:909(BroydenFirst)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\integrate\_ivp\base.py:26(OdeSolver)
