C:\Anaconda\envs\tensorflow\python.exe G:/Projekte/GitHub/TensorFlow/TensorFlow/traicy/cnn/DEBUG.py
Tue Apr 24 18:28:41 2018    restats

         3466457 function calls (3324954 primitive calls) in 4.748 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       20    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\base.py:4034(_make_evaluate_unary)
       14    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\base.py:4098(_make_invalid_op)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\category.py:749(_add_accessors)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\__init__.py:626(_get_data_path)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pyparsing.py:3234(ParseExpression)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\tools\plotting.py:9(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\parsers.py:2010(PythonParser)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\clipboards.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\pytables.py:4295(AppendableMultiFrameTable)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\msgpack\exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\linalg\linear_operator_full_matrix.py:30(LinearOperatorFullMatrix)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\linalg\linear_operator_low_rank_update.py:36(LinearOperatorLowRankUpdate)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\utils_test.py:1(<module>)
       35    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:15(identity)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\sandbox\parallel.py:1(<module>)
        5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\utils.py:354(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\sharedict.py:1(<module>)
       12    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\cloudpickle\cloudpickle.py:955(_get_cell_contents)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\collection.py:77(ImageCollection)
       46    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\external\tifffile\tifffile.py:1244(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\patches.py:635(Rectangle)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backend_tools.py:34(ToolBase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\offsetbox.py:1755(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tensorflow_internal.CheckpointReader_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tensorflow_internal._TF_SetTarget}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.datetime_data}
       50    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        2    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\os.py:40(_get_exports_list)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\os.py:760(getenv)
       34    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\copy.py:190(_deepcopy_atomic)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\_internal.py:216(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\urllib\parse.py:346(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\numeric.py:2189(allclose)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\traceback.py:27(format_list)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\unittest\loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\testing\nose_tools\utils.py:1956(suppress_warnings)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\function_base.py:2712(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py:73(_swig_setattr)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py:363(PyRecordReader)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py:1543(FileStatistics)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\__init__.py:259(get_supported_platform)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\__init__.py:1206(ResourceManager)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\__init__.py:2278(file_ns_handler)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\__init__.py:3135(_initialize)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\dis.py:372(findlabels)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py:78(_IndividualSpecifier)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py:589(SpecifierSet)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1530(resetCache)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\message.py:44(Message)
       13    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\decoder.py:190(_SimpleDecoder)
       10    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\text_format.py:1077(Consume)
        2    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\text_format.py:1243(ConsumeByteString)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\framework\node_def_pb2.py:5(<lambda>)
       14    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\framework\op_def_pb2.py:5(<lambda>)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\protobuf\config_pb2.py:5(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:1976(_InputList)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:4612(__init__)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:5504(get_from_proto_function)
        5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\registry.py:40(__init__)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\absl\flags\_defines.py:59(DEFINE)
        7    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\framework\variable_pb2.py:5(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\generic.py:120(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\init_ops.py:280(TruncatedNormal)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\multiprocessing\context.py:40(cpu_count)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\http\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\layers\network.py:181(GraphNetwork)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\lib\io\file_io.py:191(tell)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\lib\io\file_io.py:325(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\training\saver.py:827(_GetCheckpointFilename)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\training\session_manager.py:47(SessionManager)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\interpolate\interpolate.py:897(PPoly)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\sparse\csc.py:19(csc_matrix)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\sparse\linalg\dsolve\__init__.py:64(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\_trustregion_exact.py:188(IterativeSubproblem)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\optimize\nonlin.py:690(LowRankMatrix)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\spatial\kdtree.py:176(KDTree)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\feature_column\feature_column.py:287(InputLayer)
        1    0.000    0.000    0.000    0.000 <string>:5(_IndicatorColumn)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pytz\exceptions.py:3(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\distutils\version.py:27(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\tz\tz.py:32(tzutc)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\dtypes\cast.py:838(maybe_infer_to_datetimelike)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\dtypes\common.py:1773(_get_dtype_type)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\dtypes\dtypes.py:9(ExtensionDtype)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\frozen.py:17(FrozenList)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\frozen.py:84(FrozenNDArray)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\tseries\offsets.py:1123(SemiMonthOffset)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\plotting\_style.py:119(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\plotting\_style.py:107(_Options)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:274(validate_toolbar)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:483(update_savefig_format)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:591(validate_hinting)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\_version.py:7(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\rrule.py:1390(_rrulestr)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\transforms.py:1223(Transform)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\computation\ops.py:178(Op)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\excel.py:962(_Openpyxl20Writer)
        1    0.000    0.000    0.002    0.002 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\testing.py:5(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\distributions\bernoulli.py:34(Bernoulli)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\distributions\categorical.py:61(Categorical)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\linalg\linear_operator_identity.py:463(LinearOperatorScaledIdentity)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:269(__hash__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:371(memoize)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\utils.py:737(SerializableLock)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\collections.py:1005(RegularPolyCollection)
        6    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\patches.py:1788(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\textpath.py:35(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\style\core.py:168(iter_user_libraries)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backend_bases.py:1241(TimerBase)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\tri\triangulation.py:11(Triangulation)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\tri\triplot.py:1(<module>)
       10    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\JpegImagePlugin.py:292(_accept)
       28    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\TiffImagePlugin.py:343(_delegate)
       18    0.000    0.000    0.000    0.000 {built-in method numpy.core.umath.geterrobj}
        8    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.promote_types}
        6    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\_collections_abc.py:349(__subclasshook__)
        1    0.000    0.000    0.000    0.000 .\CNN_load_model.py:8(create_poss)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\re.py:330(filter)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\enum.py:579(__hash__)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\sre_parse.py:885(addgroup)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\locale.py:379(normalize)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\pathlib.py:126(<setcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\core\records.py:217(record)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\_compression.py:1(<module>)
       13    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\lib\mixins.py:30(_reflected_binary_method)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\core.py:6058(mvoid)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\numpy\ma\core.py:6254(MaskedConstant)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py:397(PyRecordWriter)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py:1398(Status)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py:1482(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py:1492(Tell)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\selectors.py:79(BaseSelector)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\email\_parseaddr.py:203(AddrlistClass)
       12    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\extern\__init__.py:15(search_path)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\packaging\__about__.py:4(<module>)
       16    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:294(__getitem__)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3962(parseImpl)
       10    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\six.py:189(__get_module)
        9    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\python_message.py:867(_AddClearExtensionMethod)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\decoder.py:263(_StructPackDecoder)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\internal\encoder.py:503(_StructPackEncoder)
        2    0.000    0.000    0.001    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\google\protobuf\text_format.py:1228(ConsumeString)
        6    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\framework\step_stats_pb2.py:5(<lambda>)
        7    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\device.py:99(job)
        7    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\device.py:146(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\ops.py:1401(_device_string)
        6    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\framework\tensor_shape.py:867(scalar)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\xml\dom\minidom.py:34(Node)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\xml\dom\minidom.py:470(NamedNodeMap)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\indexes\datetimelike.py:159(_join_i8_wrapper)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\lookup_ops.py:95(LookupInterface)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\ops\lookup_ops.py:687(IdTableWithHashBuckets)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:991(SparseTensorSliceDataset)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\urllib\error.py:35(HTTPError)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\urllib\request.py:941(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\ssl.py:376(Purpose)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\utils\np_utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\yaml\nodes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\yaml\constructor.py:13(BaseConstructor)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\keras\_impl\keras\callbacks.py:47(CallbackList)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\lib\io\file_io.py:90(_prepare_value)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\summary\writer\writer_cache.py:27(FileWriterCache)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\estimator\export\export_output.py:31(ExportOutput)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\client\timeline.py:265(_TensorTracker)
        5    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\protobuf\queue_runner_pb2.py:5(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\python\saved_model\builder_impl.py:39(SavedModelBuilder)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\PIL\_util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\_ccallback.py:26(LowLevelCallable)
        2    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\_lib\_util.py:156(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\interpolate\interpolate.py:1847(NdPPoly)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\integrate\_ode.py:1155(lsoda)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\scipy\sparse\linalg\eigen\__init__.py:14(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\tz\tz.py:334(tzfile)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\tz\_common.py:233(tzrangebase)
       19    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\strings.py:1353(do_copy)
       19    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\strings.py:1350(copy)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\internals.py:2071(ObjectBlock)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\internals.py:2597(DatetimeTZBlock)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\internals.py:5516(JoinUnit)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\plotting\_core.py:2647(FramePlotMethods)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:330(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:616(validate_bbox)
        9    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\rcsetup.py:646(__init__)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dateutil\rrule.py:1281(rruleset)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\transforms.py:1098(LockableBbox)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\transforms.py:1897(Affine2D)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\transforms.py:2161(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\core\sparse\list.py:12(SparseList)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\util\_depr_module.py:4(<module>)
        1    0.000    0.000    0.001    0.001 C:\Anaconda\envs\tensorflow\lib\site-packages\pandas\io\sas\__init__.py:1(<module>)
       11    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\tensorflow\core\profiler\tfprof_options_pb2.py:5(<lambda>)
       15    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\unittest\mock.py:1708(<genexpr>)
       12    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\dask\delayed.py:332(right)
       17    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\toolz\functoolz.py:255(keywords)
        9    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\io\manage_plugins.py:265(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\skimage\external\tifffile\tifffile.py:3220(TiffSequence)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\patches.py:897(Polygon)
        8    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\mathtext.py:1863(__init__)
       24    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\dviread.py:128(_dispatch)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\_pylab_helpers.py:17(Gcf)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\backend_tools.py:25(Cursors)
        1    0.000    0.000    0.000    0.000 C:\Anaconda\envs\tensorflow\lib\site-packages\matplotlib\figure.py:59(AxesStack)
